,Road_1st,Road_2nd,Road_3rd,Road_4th,Road_5th,Road_6th,Road_7th,Road_8th,Road_9th,Home_1st,Home_2nd,Home_3rd,Home_4th,Home_5th,Home_6th,Home_7th,Home_8th,Home_9th,OT_number,Game_Date,Game_Start,Game_Visitor,Game_Visitor_Points,Game_Home,Game_Home_Points,Game_OT,Season,Road_Minutes_Played,Road_Field_Goals,Road_Field_Goal_Attempts,Road_Field_Goal_Percentage,Road_t3_Point_Field_Goals,Road_t3_Point_Field_Goal_Attempts,Road_t3_Point_Field_Goal_Percentage,Road_Free_Throws,Road_Free_Throw_Attempts,Road_Free_Throw_Percentage,Road_Offensive_Rebounds,Road_Defensive_Rebounds,Road_Total_Rebounds,Road_Assists,Road_Steals,Road_Blocks,Road_Turnovers,Road_Personal_Fouls,Road_Points,Home_Minutes_Played,Home_Field_Goals,Home_Field_Goal_Attempts,Home_Field_Goal_Percentage,Home_t3_Point_Field_Goals,Home_t3_Point_Field_Goal_Attempts,Home_t3_Point_Field_Goal_Percentage,Home_Free_Throws,Home_Free_Throw_Attempts,Home_Free_Throw_Percentage,Home_Offensive_Rebounds,Home_Defensive_Rebounds,Home_Total_Rebounds,Home_Assists,Home_Steals,Home_Blocks,Home_Turnovers,Home_Personal_Fouls,Home_Points,Road_True_Shooting_Percentage,Road_Effective_Field_Goal_Percentage,Road_t3_Point_Attempt_Rate,Road_Free_Throw_Attempt_Rate,Road_Offensive_Rebound_Percentage,Road_Defensive_Rebound_Percentage,Road_Total_Rebound_Percentage,Road_Assist_Percentage,Road_Steal_Percentage,Road_Block_Percentage,Road_Turnover_Percentage,Road_Usage_Percentage,Road_Offensive_Rating,Road_Defensive_Rating,Home_True_Shooting_Percentage,Home_Effective_Field_Goal_Percentage,Home_t3_Point_Attempt_Rate,Home_Free_Throw_Attempt_Rate,Home_Offensive_Rebound_Percentage,Home_Defensive_Rebound_Percentage,Home_Total_Rebound_Percentage,Home_Assist_Percentage,Home_Steal_Percentage,Home_Block_Percentage,Home_Turnover_Percentage,Home_Usage_Percentage,Home_Offensive_Rating,Home_Defensive_Rating,Road_Pace,Road_eFG%,Road_TOV%,Road_ORB%,Road_FT/FGA,Road_ORt,Home_Pace,Home_eFG%,Home_TOV%,Home_ORB%,Home_FT/FGA,Home_ORt
959,22,17,21,27,0,0,0,0,0,31,20,16,30,0,0,0,0,0,0,20100310,7:30 pm,NYK,87,SAS,97,0,2010,14400,31,77,0.4026,2,17,0.1176,23,27,0.8519,5,29,34,19,10,3,8,20,87,14400,36,80,0.45,8,20,0.4,17,22,0.7727,13,40,53,19,7,4,13,21,97,0.489,0.41600000000000004,0.221,0.35100000000000003,11.1,69.0,39.1,61.3,11.3,5.0,8.3,100.0,98.0,109.3,0.541,0.5,0.25,0.275,31.0,88.9,60.9,52.8,7.9,6.7,12.7,100.0,109.3,98.0,88.8,0.41600000000000004,8.3,11.1,0.299,98.0,88.8,0.5,12.7,31.0,0.213,109.3
960,28,30,25,27,0,0,0,0,0,28,32,36,9,0,0,0,0,0,0,20100311,7:30 pm,POR,110,GSW,105,0,2010,14400,36,86,0.4186,7,15,0.4667,31,37,0.8378,22,31,53,20,7,5,16,17,110,14400,38,80,0.475,10,26,0.3846,19,21,0.9048,11,25,36,19,9,2,15,31,105,0.5379999999999999,0.45899999999999996,0.174,0.43,46.8,73.8,59.6,55.6,7.6,9.3,13.5,100.0,120.0,114.5,0.588,0.5379999999999999,0.325,0.263,26.2,53.2,40.4,50.0,9.8,2.8,14.4,100.0,114.5,120.0,91.7,0.45899999999999996,13.5,46.8,0.36,120.0,91.7,0.5379999999999999,14.4,26.2,0.23800000000000002,114.5
961,17,16,18,31,0,0,0,0,0,28,37,14,32,0,0,0,0,0,0,20100311,8:00 pm,CHI,82,ORL,111,0,2010,14400,33,83,0.3976,4,16,0.25,12,19,0.6316,9,20,29,19,10,1,14,27,82,14400,38,69,0.5507,9,24,0.375,26,33,0.7879,11,35,46,19,6,8,21,19,111,0.449,0.42200000000000004,0.193,0.22899999999999998,20.5,64.5,38.7,57.6,10.8,2.2,13.3,100.0,88.6,119.9,0.665,0.616,0.348,0.478,35.5,79.5,61.3,50.0,6.5,11.9,20.1,100.0,119.9,88.6,92.5,0.42200000000000004,13.3,20.5,0.145,88.6,92.5,0.616,20.1,35.5,0.377,119.9
962,27,27,25,26,0,0,0,0,0,22,29,22,26,0,0,0,0,0,0,20100311,7:00 pm,ATL,105,WAS,99,0,2010,14400,41,79,0.519,8,17,0.4706,15,25,0.6,12,17,29,22,11,6,14,22,105,14400,39,79,0.4937,1,13,0.0769,20,22,0.9091,17,25,42,20,9,1,20,23,99,0.583,0.57,0.215,0.316,32.4,50.0,40.8,53.7,12.5,9.1,13.5,100.0,119.2,112.4,0.5579999999999999,0.5,0.165,0.278,50.0,67.6,59.2,51.3,10.2,1.6,18.4,100.0,112.4,119.2,88.1,0.57,13.5,32.4,0.19,119.2,88.1,0.5,18.4,50.0,0.253,112.4
963,23,24,31,25,0,0,0,0,0,29,38,31,24,0,0,0,0,0,0,20100312,7:30 pm,IND,103,BOS,122,0,2010,14400,36,74,0.4865,8,18,0.4444,23,33,0.6970000000000001,5,30,35,26,7,1,20,20,103,14400,45,77,0.5844,8,16,0.5,24,29,0.8276,1,33,34,28,12,5,14,25,122,0.5820000000000001,0.541,0.243,0.446,13.2,96.8,50.7,72.2,6.9,1.6,18.4,100.0,101.3,120.0,0.68,0.636,0.20800000000000002,0.377,3.2,86.8,49.3,62.2,11.8,8.9,13.5,100.0,120.0,101.3,101.7,0.541,18.4,13.2,0.311,101.3,101.7,0.636,13.5,3.2,0.312,120.0
964,23,22,23,30,0,0,0,0,0,31,30,19,26,0,0,0,0,0,0,20100312,7:00 pm,LAC,98,CHA,106,0,2010,14400,42,73,0.5753,9,19,0.4737,5,9,0.5556,7,23,30,22,8,7,23,17,98,14400,45,83,0.5422,3,11,0.2727,13,17,0.7647,10,26,36,29,12,0,16,14,106,0.637,0.637,0.26,0.12300000000000001,21.2,69.7,45.5,52.4,8.6,9.7,23.0,100.0,105.4,114.0,0.586,0.56,0.133,0.205,30.3,78.8,54.5,64.4,12.9,0.0,15.0,100.0,114.0,105.4,93.0,0.637,23.0,21.2,0.068,105.4,93.0,0.56,15.0,30.3,0.157,114.0
965,23,17,23,24,0,0,0,0,0,27,29,21,24,0,0,0,0,0,0,20100312,8:00 pm,WAS,87,DET,101,0,2010,14400,33,74,0.4459,4,11,0.3636,17,22,0.7727,9,26,35,23,4,2,17,19,87,14400,42,82,0.5122,6,20,0.3,11,20,0.55,13,29,42,31,11,6,13,20,101,0.52,0.473,0.149,0.297,23.7,66.7,45.5,69.7,4.5,3.2,16.9,100.0,97.7,113.4,0.556,0.5489999999999999,0.244,0.244,33.3,76.3,54.5,73.8,12.3,9.5,12.5,100.0,113.4,97.7,89.1,0.473,16.9,23.7,0.23,97.7,89.1,0.5489999999999999,12.5,33.3,0.134,113.4
966,24,18,31,39,0,0,0,0,0,32,31,31,25,0,0,0,0,0,0,20100312,7:00 pm,NYK,112,MEM,119,0,2010,14400,40,88,0.4545,7,24,0.2917,25,29,0.8621,13,28,41,20,5,4,11,24,112,14400,42,87,0.4828,5,18,0.2778,30,33,0.9091,13,34,47,18,5,4,12,22,119,0.556,0.494,0.273,0.33,27.7,68.3,46.6,50.0,5.2,5.8,9.8,100.0,115.9,123.1,0.586,0.511,0.207,0.379,31.7,72.3,53.4,42.9,5.2,6.3,10.6,100.0,123.1,115.9,96.7,0.494,9.8,27.7,0.284,115.9,96.7,0.511,10.6,31.7,0.345,123.1
967,22,27,18,28,0,0,0,0,0,28,22,29,29,0,0,0,0,0,0,20100312,7:30 pm,CHI,95,MIA,108,0,2010,14400,38,78,0.4872,7,23,0.3043,12,17,0.7059,8,29,37,15,5,3,16,25,95,14400,36,73,0.4932,12,21,0.5714,24,32,0.75,8,31,39,21,3,6,15,19,108,0.556,0.532,0.295,0.218,20.5,78.4,48.7,39.5,5.4,5.8,15.8,100.0,103.1,117.2,0.62,0.575,0.28800000000000003,0.43799999999999994,21.6,79.5,51.3,58.3,3.3,10.9,14.7,100.0,117.2,103.1,92.1,0.532,15.8,20.5,0.154,103.1,92.1,0.575,14.7,21.6,0.32899999999999996,117.2
968,22,18,23,24,0,0,0,0,0,25,23,23,24,0,0,0,0,0,0,20100312,7:30 pm,UTA,87,MIL,95,0,2010,14400,35,84,0.4167,0,10,0.0,17,23,0.7391,14,35,49,18,4,5,16,22,87,14400,32,79,0.4051,7,22,0.3182,24,28,0.8571,7,35,42,21,7,8,10,21,95,0.462,0.41700000000000004,0.11900000000000001,0.27399999999999997,28.6,83.3,53.8,51.4,4.3,8.8,14.5,100.0,93.5,102.1,0.52,0.449,0.278,0.354,16.7,71.4,46.2,65.6,7.5,10.8,9.9,100.0,102.1,93.5,93.0,0.41700000000000004,14.5,28.6,0.20199999999999999,93.5,93.0,0.449,9.9,16.7,0.304,102.1
969,22,29,22,30,0,0,0,0,0,21,22,15,27,0,0,0,0,0,0,20100312,7:00 pm,SAS,103,MIN,85,0,2010,14400,42,85,0.4941,5,22,0.2273,14,18,0.7778,11,37,48,24,9,6,10,20,103,14400,30,77,0.3896,4,11,0.3636,21,25,0.84,7,31,38,14,7,4,13,18,85,0.5539999999999999,0.524,0.259,0.212,26.2,84.1,55.8,57.1,9.9,9.1,9.7,100.0,113.1,93.3,0.483,0.41600000000000004,0.14300000000000002,0.325,15.9,73.8,44.2,46.7,7.7,6.3,12.9,100.0,93.3,113.1,91.1,0.524,9.7,26.2,0.165,113.1,91.1,0.41600000000000004,12.9,15.9,0.273,93.3
970,29,22,22,29,0,0,0,0,0,29,23,23,20,0,0,0,0,0,0,20100312,7:00 pm,DEN,102,NOH,95,0,2010,14400,37,79,0.4684,3,22,0.1364,25,28,0.8929,10,39,49,23,9,1,19,16,102,14400,37,89,0.4157,4,17,0.2353,17,21,0.8095,9,27,36,23,12,1,12,18,95,0.5579999999999999,0.48700000000000004,0.278,0.354,27.0,81.3,57.6,62.2,9.2,1.4,17.2,100.0,104.1,96.9,0.484,0.43799999999999994,0.191,0.23600000000000002,18.8,73.0,42.4,62.2,12.2,1.8,10.9,100.0,96.9,104.1,98.0,0.48700000000000004,17.2,27.0,0.316,104.1,98.0,0.43799999999999994,10.9,18.8,0.191,96.9
971,20,29,22,31,0,0,0,0,0,31,28,23,22,0,0,0,0,0,0,20100312,7:00 pm,NJN,102,OKC,104,0,2010,14400,40,87,0.4598,6,19,0.3158,16,19,0.8421,11,25,36,22,9,2,10,19,102,14400,40,77,0.5195,5,11,0.4545,19,23,0.8261,11,36,47,23,7,4,17,17,104,0.535,0.494,0.218,0.218,23.4,69.4,43.4,55.0,9.8,3.0,9.5,100.0,110.9,113.1,0.597,0.552,0.14300000000000002,0.299,30.6,76.6,56.6,57.5,7.6,5.9,16.3,100.0,113.1,110.9,92.0,0.494,9.5,23.4,0.184,110.9,92.0,0.552,16.3,30.6,0.247,113.1
972,36,25,17,22,0,0,0,0,0,34,23,22,16,0,0,0,0,0,0,20100312,7:00 pm,CLE,100,PHI,95,0,2010,14400,38,75,0.5067,10,31,0.3226,14,23,0.6087,9,27,36,26,6,3,11,16,100,14400,42,88,0.4773,2,15,0.1333,9,16,0.5625,14,30,44,20,8,1,9,20,95,0.5870000000000001,0.573,0.413,0.307,23.1,65.9,45.0,68.4,7.0,4.1,11.4,100.0,115.8,110.0,0.5,0.489,0.17,0.182,34.1,76.9,55.0,47.6,9.3,2.3,8.7,100.0,110.0,115.8,86.3,0.573,11.4,23.1,0.187,115.8,86.3,0.489,8.7,34.1,0.102,110.0
973,24,29,24,25,0,0,0,0,0,31,15,27,23,0,0,0,0,0,0,20100312,7:00 pm,LAL,102,PHO,96,0,2010,14400,40,81,0.4938,9,25,0.36,13,22,0.5909,12,28,40,21,9,6,14,25,102,14400,34,80,0.425,6,21,0.2857,22,27,0.8148,14,29,43,18,6,5,12,13,96,0.562,0.5489999999999999,0.309,0.272,29.3,66.7,48.2,52.5,10.1,10.2,13.4,100.0,115.0,108.3,0.522,0.46299999999999997,0.263,0.33799999999999997,33.3,70.7,51.8,52.9,6.8,8.9,11.6,100.0,108.3,115.0,88.7,0.5489999999999999,13.4,29.3,0.16,115.0,88.7,0.46299999999999997,11.6,33.3,0.275,108.3
974,31,30,26,23,0,0,0,0,0,24,22,20,28,0,0,0,0,0,0,20100312,7:00 pm,POR,110,SAC,94,0,2010,14400,38,74,0.5135,5,9,0.5556,29,32,0.9062,11,24,35,15,7,3,9,21,110,14400,39,77,0.5065,4,10,0.4,12,19,0.6316,8,25,33,19,6,4,20,26,94,0.624,0.547,0.122,0.43200000000000005,30.6,75.0,51.5,39.5,7.8,4.5,9.3,100.0,123.3,105.3,0.551,0.532,0.13,0.247,25.0,69.4,48.5,48.7,6.7,6.2,19.0,100.0,105.3,123.3,89.2,0.547,9.3,30.6,0.392,123.3,89.2,0.532,19.0,25.0,0.156,105.3
975,12,29,36,22,0,0,0,0,0,30,39,23,20,0,0,0,0,0,0,20100313,7:00 pm,DET,99,ATL,112,0,2010,14400,37,75,0.4933,5,14,0.3571,20,29,0.6897,16,17,33,18,9,1,16,16,99,14400,46,73,0.6301,7,14,0.5,13,18,0.7222,9,22,31,35,12,4,17,23,112,0.564,0.527,0.187,0.387,42.1,65.4,51.6,48.6,10.4,1.7,15.4,100.0,114.7,129.7,0.6920000000000001,0.6779999999999999,0.192,0.247,34.6,57.9,48.4,76.1,13.9,6.6,17.4,100.0,129.7,114.7,86.3,0.527,15.4,42.1,0.267,114.7,86.3,0.6779999999999999,17.4,34.6,0.17800000000000002,129.7
976,30,28,33,37,0,0,0,0,0,25,23,18,28,0,0,0,0,0,0,20100313,7:30 pm,NYK,128,DAL,94,0,2010,14400,50,89,0.5618,16,30,0.5333,12,17,0.7059,9,33,42,28,8,5,8,19,128,14400,34,80,0.425,7,21,0.3333,19,26,0.7308,13,30,43,14,5,5,15,15,94,0.6629999999999999,0.652,0.337,0.191,23.1,71.7,49.4,56.0,8.6,8.5,7.7,100.0,137.9,101.3,0.514,0.469,0.263,0.325,28.3,76.9,50.6,41.2,5.4,8.5,14.1,100.0,101.3,137.9,92.8,0.652,7.7,23.1,0.135,137.9,92.8,0.469,14.1,28.3,0.23800000000000002,101.3
977,35,25,25,27,0,0,0,0,0,25,31,41,27,0,0,0,0,0,0,20100313,7:30 pm,TOR,112,GSW,124,0,2010,14400,43,76,0.5658,8,16,0.5,18,23,0.7826,7,32,39,31,5,6,17,23,112,14400,45,95,0.4737,16,27,0.5926,18,22,0.8182,18,24,42,22,11,1,11,16,124,0.65,0.618,0.21100000000000002,0.303,22.6,64.0,48.1,72.1,5.3,8.8,16.5,100.0,118.0,130.7,0.5920000000000001,0.5579999999999999,0.284,0.23199999999999998,36.0,77.4,51.9,48.9,11.6,1.7,9.5,100.0,130.7,118.0,94.9,0.618,16.5,22.6,0.237,118.0,94.9,0.5579999999999999,9.5,36.0,0.18899999999999997,130.7
978,31,24,23,30,0,0,0,0,0,31,23,28,34,0,0,0,0,0,0,20100313,7:30 pm,NJN,108,HOU,116,0,2010,14400,41,76,0.5395,9,15,0.6,17,26,0.6538,7,24,31,22,7,5,14,19,108,14400,46,88,0.5227,5,17,0.2941,19,23,0.8261,14,29,43,23,6,1,15,22,116,0.618,0.599,0.19699999999999998,0.342,19.4,63.2,41.9,53.7,7.4,7.0,13.8,100.0,114.4,122.9,0.591,0.551,0.193,0.261,36.8,80.6,58.1,50.0,6.4,1.6,13.3,100.0,122.9,114.4,94.4,0.599,13.8,19.4,0.22399999999999998,114.4,94.4,0.551,13.3,36.8,0.21600000000000003,122.9
979,24,33,28,40,0,0,0,0,0,33,30,22,23,0,0,0,0,0,0,20100313,7:00 pm,DEN,125,MEM,108,0,2010,14400,50,85,0.5882,9,22,0.4091,16,20,0.8,11,27,38,22,3,7,8,25,125,14400,39,78,0.5,5,17,0.2941,25,32,0.7812,9,21,30,19,4,2,9,19,108,0.6659999999999999,0.6409999999999999,0.259,0.235,34.4,75.0,55.9,44.0,3.4,11.5,7.9,100.0,140.8,121.7,0.586,0.532,0.218,0.41,25.0,65.6,44.1,48.7,4.5,3.2,8.9,100.0,121.7,140.8,88.7,0.6409999999999999,7.9,34.4,0.188,140.8,88.7,0.532,8.9,25.0,0.321,121.7
980,18,30,20,20,0,0,0,0,0,32,33,25,28,0,0,0,0,0,0,20100313,7:30 pm,LAC,88,SAS,118,0,2010,14400,37,82,0.4512,6,14,0.4286,8,12,0.6667,7,25,32,16,5,8,15,14,88,14400,51,87,0.5862,9,14,0.6429,7,9,0.7778,7,37,44,32,9,4,11,12,118,0.504,0.488,0.171,0.146,15.9,78.1,42.1,43.2,5.3,11.0,14.7,100.0,94.0,126.0,0.649,0.638,0.161,0.10300000000000001,21.9,84.1,57.9,62.7,9.6,5.9,10.8,100.0,126.0,94.0,93.7,0.488,14.7,15.9,0.098,94.0,93.7,0.638,10.8,21.9,0.08,126.0
981,20,41,27,21,0,0,0,0,0,33,22,21,19,0,0,0,0,0,0,20100313,7:00 pm,ORL,109,WAS,95,0,2010,14400,41,79,0.519,8,14,0.5714,19,23,0.8261,15,31,46,20,5,7,16,20,109,14400,40,82,0.4878,2,9,0.2222,13,17,0.7647,9,21,30,24,4,6,10,19,95,0.612,0.57,0.177,0.29100000000000004,41.7,77.5,60.5,48.8,5.7,9.6,15.2,100.0,123.9,108.0,0.531,0.5,0.11,0.207,22.5,58.3,39.5,60.0,4.5,9.2,10.1,100.0,108.0,123.9,88.0,0.57,15.2,41.7,0.24100000000000002,123.9,88.0,0.5,10.1,22.5,0.159,108.0
982,18,30,24,21,0,0,0,0,0,24,30,26,24,0,0,0,0,0,0,20100314,3:30 pm,BOS,93,CLE,104,0,2010,14400,32,80,0.4,6,17,0.3529,23,30,0.7667,11,32,43,18,5,2,11,33,93,14400,33,80,0.4125,7,22,0.3182,31,48,0.6458,17,34,51,20,4,7,8,19,104,0.499,0.43799999999999994,0.213,0.375,24.4,65.3,45.7,56.3,5.5,3.4,10.6,100.0,103.2,115.4,0.514,0.456,0.275,0.6,34.7,75.6,54.3,60.6,4.4,11.1,7.3,100.0,115.4,103.2,90.1,0.43799999999999994,10.6,24.4,0.28800000000000003,103.2,90.1,0.456,7.3,34.7,0.38799999999999996,115.4
983,21,28,24,18,0,0,0,0,0,31,26,21,26,0,0,0,0,0,0,20100314,6:00 pm,PHI,91,MIA,104,0,2010,14400,32,86,0.3721,11,24,0.4583,16,19,0.8421,16,30,46,20,3,4,14,20,91,14400,39,79,0.4937,7,22,0.3182,19,26,0.7308,9,35,44,24,11,6,9,17,104,0.48200000000000004,0.436,0.27899999999999997,0.221,31.4,76.9,51.1,62.5,3.4,7.0,12.9,100.0,102.2,116.9,0.575,0.5379999999999999,0.278,0.32899999999999996,23.1,68.6,48.9,61.5,12.4,9.7,9.1,100.0,116.9,102.2,89.0,0.436,12.9,31.4,0.18600000000000003,102.2,89.0,0.5379999999999999,9.1,23.1,0.24100000000000002,116.9
984,19,22,21,32,0,0,0,0,0,23,26,27,22,0,0,0,0,0,0,20100314,12:00 pm,IND,94,MIL,98,0,2010,14400,27,72,0.375,7,21,0.3333,33,36,0.9167,6,31,37,19,8,1,14,19,94,14400,36,84,0.4286,8,16,0.5,18,24,0.75,14,31,45,22,8,5,15,25,98,0.535,0.424,0.292,0.5,16.2,68.9,45.1,70.4,8.6,1.5,13.7,100.0,101.5,105.8,0.518,0.47600000000000003,0.19,0.28600000000000003,31.1,83.8,54.9,61.1,8.6,9.8,13.7,100.0,105.8,101.5,92.6,0.424,13.7,16.2,0.45799999999999996,101.5,92.6,0.47600000000000003,13.7,31.1,0.214,105.8
985,26,23,30,32,0,0,0,0,0,29,30,31,29,0,0,0,0,0,0,20100314,6:00 pm,UTA,111,OKC,119,0,2010,14400,39,77,0.5065,11,19,0.5789,22,34,0.6471,7,23,30,27,8,2,11,25,111,14400,44,73,0.6027,3,12,0.25,28,35,0.8,7,29,36,22,8,6,12,27,119,0.604,0.578,0.247,0.442,19.4,76.7,45.5,69.2,8.6,3.3,10.7,100.0,119.7,128.3,0.6729999999999999,0.623,0.16399999999999998,0.479,23.3,80.6,54.5,50.0,8.6,10.3,12.0,100.0,128.3,119.7,92.7,0.578,10.7,19.4,0.28600000000000003,119.7,92.7,0.623,12.0,23.3,0.384,128.3
986,26,25,21,24,0,0,0,0,0,25,28,15,21,0,0,0,0,0,0,20100314,6:00 pm,CHA,96,ORL,89,0,2010,14400,35,75,0.4667,5,10,0.5,21,26,0.8077,12,34,46,20,5,1,13,22,96,14400,33,72,0.4583,11,32,0.3438,12,21,0.5714,9,25,34,16,6,3,15,25,89,0.555,0.5,0.133,0.34700000000000003,32.4,79.1,57.5,57.1,5.8,2.5,13.1,100.0,112.2,104.0,0.5479999999999999,0.535,0.444,0.292,20.9,67.6,42.5,48.5,7.0,4.6,15.6,100.0,104.0,112.2,85.6,0.5,13.1,32.4,0.28,112.2,85.6,0.535,15.6,20.9,0.16699999999999998,104.0
987,22,27,22,35,0,0,0,0,0,34,21,28,37,0,0,0,0,0,0,20100314,6:00 pm,NOH,106,PHO,120,0,2010,14400,42,90,0.4667,7,15,0.4667,15,20,0.75,14,27,41,22,11,2,13,23,106,14400,42,73,0.5753,8,16,0.5,28,35,0.8,5,33,38,29,6,3,18,16,120,0.536,0.506,0.16699999999999998,0.222,29.8,84.4,51.9,52.4,11.3,3.5,11.6,100.0,108.4,122.8,0.679,0.63,0.21899999999999997,0.479,15.6,70.2,48.1,69.0,6.1,4.0,16.9,100.0,122.8,108.4,97.8,0.506,11.6,29.8,0.16699999999999998,108.4,97.8,0.63,16.9,15.6,0.384,122.8
988,30,19,29,20,0,0,0,0,0,32,28,25,24,0,0,0,0,0,0,20100314,6:00 pm,TOR,98,POR,109,0,2010,14400,39,71,0.5493,5,15,0.3333,15,19,0.7895,9,25,34,21,2,1,11,25,98,14400,38,83,0.4578,12,20,0.6,21,23,0.9129999999999999,19,21,40,21,7,4,9,18,109,0.617,0.585,0.21100000000000002,0.268,30.0,56.8,45.9,53.8,2.5,1.6,12.2,100.0,122.7,136.5,0.585,0.53,0.24100000000000002,0.27699999999999997,43.2,70.0,54.1,55.3,8.8,7.1,8.8,100.0,136.5,122.7,79.9,0.585,12.2,30.0,0.21100000000000002,122.7,79.9,0.53,8.8,43.2,0.253,136.5
989,28,21,12,39,0,0,0,0,0,32,32,30,20,0,0,0,0,0,0,20100314,6:00 pm,MIN,100,SAC,114,0,2010,14400,38,91,0.4176,9,15,0.6,15,24,0.625,11,39,50,12,5,4,15,21,100,14400,46,99,0.4646,6,24,0.25,16,21,0.7619,14,41,55,22,6,8,12,21,114,0.49200000000000005,0.467,0.165,0.264,21.2,73.6,47.6,31.6,4.8,5.3,12.9,100.0,96.1,109.6,0.527,0.495,0.242,0.212,26.4,78.8,52.4,47.8,5.8,10.5,10.0,100.0,109.6,96.1,104.0,0.467,12.9,21.2,0.165,96.1,104.0,0.495,10.0,26.4,0.162,109.6
990,15,20,35,23,0,0,0,0,0,31,33,25,30,0,0,0,0,0,0,20100315,8:00 pm,DET,93,BOS,119,0,2010,14400,33,68,0.4853,5,16,0.3125,22,31,0.7097,8,19,27,17,8,4,17,21,93,14400,46,74,0.6216,7,16,0.4375,20,28,0.7143,8,28,36,34,8,6,11,25,119,0.57,0.522,0.235,0.456,22.2,70.4,42.9,51.5,9.1,6.9,17.2,100.0,105.4,134.9,0.6890000000000001,0.669,0.21600000000000003,0.37799999999999995,29.6,77.8,57.1,73.9,9.1,11.5,11.3,100.0,134.9,105.4,88.2,0.522,17.2,22.2,0.324,105.4,88.2,0.669,11.3,29.6,0.27,134.9
991,39,20,35,30,0,0,0,0,0,32,33,22,34,0,0,0,0,0,0,20100315,7:30 pm,LAL,124,GSW,121,0,2010,14400,42,75,0.56,6,20,0.3,34,42,0.8095,14,42,56,25,4,8,24,14,124,14400,48,100,0.48,13,30,0.4333,12,13,0.9231,7,18,25,29,14,1,5,26,121,0.6629999999999999,0.6,0.267,0.56,43.8,85.7,69.1,59.5,3.9,11.4,20.4,100.0,122.4,119.4,0.5720000000000001,0.545,0.3,0.13,14.3,56.3,30.9,60.4,13.8,1.8,4.5,100.0,119.4,122.4,101.3,0.6,20.4,43.8,0.45299999999999996,122.4,101.3,0.545,4.5,14.3,0.12,119.4
992,29,28,38,28,0,0,0,0,0,38,30,25,32,0,0,0,0,0,0,20100315,7:30 pm,DEN,123,HOU,125,0,2010,14400,49,99,0.4949,9,22,0.4091,16,20,0.8,16,28,44,22,3,6,8,26,123,14400,45,79,0.5696,7,16,0.4375,28,35,0.8,8,30,38,23,4,1,10,22,125,0.5710000000000001,0.54,0.222,0.20199999999999999,34.8,77.8,53.7,44.9,3.1,9.5,6.9,100.0,128.6,130.7,0.662,0.614,0.203,0.44299999999999995,22.2,65.2,46.3,51.1,4.2,1.3,9.6,100.0,130.7,128.6,95.7,0.54,6.9,34.8,0.162,128.6,95.7,0.614,9.6,22.2,0.354,130.7
993,26,20,31,31,0,0,0,0,0,23,27,28,22,0,0,0,0,0,0,20100315,7:30 pm,NOH,108,LAC,100,0,2010,14400,48,85,0.5647,9,18,0.5,3,5,0.6,6,36,42,31,3,2,14,17,108,14400,40,93,0.4301,5,25,0.2,15,19,0.7895,13,26,39,30,5,1,8,12,100,0.619,0.618,0.212,0.059000000000000004,18.8,73.5,51.9,64.6,3.2,2.9,13.8,100.0,115.4,106.9,0.493,0.457,0.26899999999999996,0.204,26.5,81.3,48.1,75.0,5.3,1.5,7.3,100.0,106.9,115.4,93.6,0.618,13.8,18.8,0.035,115.4,93.6,0.457,7.3,26.5,0.161,106.9
994,26,18,29,21,0,0,0,0,0,25,30,14,15,0,0,0,0,0,0,20100315,7:00 pm,NYK,94,PHI,84,0,2010,14400,36,77,0.4675,11,25,0.44,11,15,0.7333,7,31,38,21,8,0,10,18,94,14400,33,86,0.3837,6,25,0.24,12,21,0.5714,21,33,54,14,6,6,15,19,84,0.562,0.539,0.325,0.195,17.5,59.6,41.3,58.3,9.3,0.0,10.7,100.0,109.4,97.8,0.441,0.419,0.29100000000000004,0.244,40.4,82.5,58.7,42.4,7.0,11.5,13.6,100.0,97.8,109.4,85.9,0.539,10.7,17.5,0.14300000000000002,109.4,85.9,0.419,13.6,40.4,0.14,97.8
995,25,20,15,29,0,0,0,0,0,25,34,31,22,0,0,0,0,0,0,20100315,7:00 pm,WAS,89,UTA,112,0,2010,14400,31,84,0.369,3,9,0.3333,24,30,0.8,19,29,48,17,4,7,14,23,89,14400,43,82,0.5244,5,13,0.3846,21,35,0.6,8,34,42,28,10,6,11,26,112,0.45799999999999996,0.387,0.107,0.35700000000000004,35.8,78.4,53.3,54.8,4.3,10.1,12.6,100.0,94.9,119.4,0.575,0.555,0.159,0.42700000000000005,21.6,64.2,46.7,65.1,10.7,8.0,10.1,100.0,119.4,94.9,93.8,0.387,12.6,35.8,0.28600000000000003,94.9,93.8,0.555,10.1,21.6,0.256,119.4
996,24,21,18,24,0,0,0,0,0,18,21,26,32,0,0,0,0,0,0,20100316,7:00 pm,WAS,87,DEN,97,0,2010,14400,34,78,0.4359,4,11,0.3636,15,26,0.5769,12,28,40,15,5,7,14,24,87,14400,37,73,0.5068,3,18,0.1667,20,26,0.7692,8,29,37,18,7,2,14,25,97,0.486,0.462,0.141,0.33299999999999996,29.3,77.8,51.9,44.1,5.6,12.7,13.5,100.0,98.0,109.3,0.574,0.527,0.247,0.35600000000000004,22.2,70.7,48.1,48.6,7.9,3.0,14.2,100.0,109.3,98.0,88.7,0.462,13.5,29.3,0.192,98.0,88.7,0.527,14.2,22.2,0.27399999999999997,109.3
